,From,To,Cost,Var
313,60,218,26.948992909422245,35.965830339420926
314,218,64,36.731426985625674,150.90949376578334
315,151,219,38.179628582404185,89.12798243719784
316,219,162,29.082531908882878,65.21621125488396
317,103,220,12.416993039298754,7.31337741091099
318,220,99,31.30961840614989,71.45816897109748
319,223,225,2.477483465660591,0.5662637022305885
320,225,88,76.56671049803694,248.22735778331455
321,104,226,12.534912930708812,12.22321910546103
322,226,206,12.692866970778711,14.25993010643442
323,155,227,3.3679961407152588,1.4566006544570194
324,227,45,17.963780482779455,30.954009595723974
325,231,232,123.87537005916273,2187.9109895768975
326,241,242,82.34141740333351,749.4397121292409
327,242,229,155.19928067900906,1418.2762353581622
328,228,236,483.79913312582573,9613.207666417282
329,246,238,116.06212646417104,849.7711796621707
330,229,248,66.58033281950881,237.3596128127319
331,248,238,250.04807013814792,5225.028571397288
332,247,248,193.36988424019734,3070.7647057642025
333,250,251,15.147361407074138,31.403925229141972
334,251,246,36.88186357476064,131.24324947818158
335,252,231,57.11315982253845,286.1245567236487
336,253,252,26.975891132617946,72.3639268796483
337,254,253,21.94409674620188,43.17321992982045
338,257,233,52.62226697356702,372.93772719845987
339,228,261,59.432593201425405,437.18207504835596
340,263,264,109.49166075617985,1127.439559552666
341,264,260,79.27737220150658,405.23146578214454
342,263,228,64.0079373101555,428.00671294551535
343,246,271,158.22712555271818,2393.20543623924
344,271,247,202.77966046925397,2469.916681183606
345,250,272,225.01588553742155,3950.814078139761
346,272,249,194.90855778514486,3223.849790488058
347,272,271,298.3425310968062,7420.353657096686
348,275,274,151.51729123471583,1699.2713134423198
349,278,277,109.00040950081028,476.99410005337324
350,552,267,109.46938462922307,500.4129435697042
351,551,279,65.5774827701451,545.5712473016932
352,279,552,118.68141726389639,1534.7673537561866
353,280,276,32.60438295527507,67.68533413216038
354,280,281,74.27863340345526,394.9190686800146
355,283,236,14.654409531630238,25.192784384049652
356,284,241,84.63499199836664,489.3859173023448
357,554,555,1.873179595643031,0.21212559681209053
358,551,285,29.06568874617518,60.0435116931264
359,285,555,8.536215152234403,6.228459892716584
360,279,286,23.370321674859756,43.466685022219025
361,286,554,23.400786696551783,75.54276086097757
362,286,285,2.4265504623412095,0.48639014078918463
363,287,276,2.300214398387137,0.4349963853006303
364,281,287,126.02549566553276,1865.5870219974006
365,277,289,6.0938888487752045,4.240028186792895
366,289,288,5.79111799433036,3.87256231409809
367,290,500,2.464995113918613,0.6759929226237064
368,291,292,4.997032138767953,2.494632774707403
369,238,294,340.42209689176053,14425.551568284767
370,294,284,268.1758067862563,4213.145860130608
371,295,284,208.133036416909,6753.551483096168
372,294,295,145.79792869721015,1255.333102239405
373,239,296,341.1987206537922,7842.040910037937
374,302,249,57.61211322131559,237.71332095785985
375,301,302,78.78962129446803,661.1915758548143
376,303,272,55.299813725097394,124.75641151083408
377,302,303,26.661880552832955,79.25451263016012
378,303,299,29.1415616421573,99.98325129084733
379,299,250,34.33418889655041,131.7335214128207
380,304,278,1.199705861549424,0.10439681407439906
381,305,277,1.0670149791825738,0.11777661947822837
382,304,305,1.8745424012622727,0.2705582447790837
383,305,288,5.689445016520046,3.185648334038972
384,306,307,7.863177626705902,3.9737072772849866
385,308,278,84.16360490701395,624.3060727129462
386,309,308,1.8770173680220137,0.15789026879402732
387,310,304,100.88360141322956,422.7274471781155
388,310,308,63.55851223839474,175.73298386319686
389,311,309,108.30926317444866,1438.8732040763985
390,311,310,116.10379589465661,1390.7247132135521
391,312,311,61.253328824321095,467.520910563611
392,307,313,54.05481127541555,195.50741671643127
393,313,312,99.9448710500868,1573.149740458125
394,313,310,68.51563114080821,210.50054799230855
395,314,266,166.51201200977138,3314.2934515724455
396,315,239,135.39946266391593,1517.3349049022788
397,316,245,78.45754875678993,528.0576898762824
398,230,317,142.75314559909148,2132.5418202321275
399,580,280,157.8104185180669,2146.0168422705538
400,580,281,154.98951839285084,3158.7460846072345
401,237,580,401.7301540591342,14772.61881023604
402,281,318,425.43358435493843,10215.644047390033
403,319,282,340.12863748235867,9426.11185355439
404,318,319,409.86911068179234,10341.371490683756
405,265,321,108.47974406245022,647.455087100488
406,236,322,30.001975900813637,49.80406469225569
407,324,309,123.84642869213765,1875.7838932124823
408,324,323,1.141219745384154,0.05883674739088513
409,325,323,2.0703162669715485,0.25274199728260305
410,326,324,1.2544054972070993,0.10243115443461955
411,326,325,1.7449401847448025,0.4347715277522836
412,328,327,1.6429598865734367,0.15662725246209053
413,329,330,1.4788855249479407,0.22722091407970957
414,266,524,1.096918929634929,0.15975447987345137
415,524,329,2.2148777412544383,0.6285118789879408
416,525,330,28.04250347781917,74.94045292569366
417,440,331,41.2984532940941,85.52987232372776
418,331,265,43.34623804736157,134.17980885244998
419,321,332,18.945432719493507,57.3205300338101
420,332,322,123.11735241027314,716.4259527558374
421,331,332,358.66037989070645,6073.917280712363
422,581,274,33.27142961485613,79.62653106602693
423,581,275,31.275833462217605,47.10152056287059
424,580,333,200.66936018058215,2725.416683451604
425,335,334,2.1232892456491643,0.20695868316071517
426,268,537,2.3612989971175047,0.7845863291335867
427,289,336,95.34604225436358,1065.0448148000457
428,267,336,76.21973226620989,879.8477345107939
429,288,337,24.960575417223854,59.70938088800388
430,336,337,45.8961611234274,177.7564336720412
431,337,574,296.367260304218,9699.938336287307
432,336,279,111.3248410757625,938.1693214168214
433,337,551,48.605668690032836,98.95608745238945
434,317,338,104.41224284805173,1414.7839219388961
435,338,273,46.77533429898354,142.6435912675624
436,339,229,558.8543501606846,40441.258088779105
437,273,340,43.028092478084034,196.44923037245937
438,340,341,128.89349552027033,1193.228235056799
439,341,343,586.8369193987725,19586.025571011996
440,343,342,290.2457420688114,4749.102948809945
441,300,344,86.92345758463028,788.9504989522202
442,344,244,101.0071948510809,1307.2908094337004
443,343,344,105.62919812165843,1254.70598073788
444,244,346,97.1083772881487,591.1809074943966
445,346,345,179.96154557949103,1595.252199362644
446,347,346,31.540499736443817,44.52495821174511
447,244,348,32.04227467655351,151.97355146316332
448,348,347,47.21727937014054,199.1456214994491
449,348,349,42.40754319264419,115.37064061144653
450,349,500,397.82408388307647,7697.664187964128
451,523,328,91.01281928900607,850.8997967417599
452,351,282,74.02383889511114,648.9718340636365
453,287,352,61.89959272629662,193.71904637974552
454,352,326,155.14461525545843,1302.1103661625193
455,276,569,50.00507524770764,202.94101747494676
456,569,325,120.36000341583355,624.2023219081199
457,569,352,244.97890140225073,8421.333763180648
458,353,287,81.38613021444743,290.33727920159436
459,352,354,142.94059928193056,2117.682028827925
460,354,353,108.26161317410244,1435.2291219534504
461,320,355,86.22536399627111,486.9456836964166
462,568,356,337.8920691664063,8299.767989516597
463,357,355,198.7063151654212,2835.034139647309
464,357,356,253.59257424001163,3041.7787004273723
465,354,358,345.5972776049318,4832.529726305515
